1,-90.510,50.735,20.749,23.649,1.00,-0.07,-0.01,0.72,-0.21,0.17,0.76,-0.333,-0.444,-0.556,-0.556,-0.333,-0.444,-0.556,-0.556,-0.556,0.778,0.222,-0.444,0.000,-0.111,-0.556,-0.222,-0.222,-0.444,-0.333,0.111,-0.9081,-1.3807
1,-110.226,133.040,14.426,25.129,0.12,0.41,0.52,-1.00,1.00,0.59,-0.41,-0.111,0.333,-0.111,0.111,0.000,-0.111,-0.111,0.222,-0.111,-0.222,0.000,0.000,-0.222,-0.111,-0.333,0.111,-0.111,0.222,-0.222,-0.222,-0.6873,-0.2627
1,-86.468,42.391,6.834,16.045,-0.26,-0.27,-0.06,-0.77,-0.96,1.00,-0.65,0.444,-0.333,-0.222,0.000,-0.444,-0.111,0.000,0.222,-0.333,-0.444,-0.444,-0.111,-0.333,-0.556,-0.111,0.000,0.111,-0.667,-0.333,-0.333,0.2261,-0.7982
1,-110.176,133.325,13.934,25.037,0.12,0.41,0.52,-1.00,1.00,0.59,-0.41,-0.111,0.556,-0.222,-0.111,-0.444,-0.111,-0.111,0.333,0.000,-0.444,-0.444,0.000,-0.333,-0.222,-0.444,-0.222,-0.111,-0.444,-0.333,0.000,-0.7179,-0.2627
1,-114.677,139.018,20.173,16.120,0.53,1.00,1.00,1.00,-0.23,0.31,0.59,-0.111,-0.333,-0.222,-0.333,-0.333,0.000,0.000,0.333,0.333,-0.333,-0.333,-0.222,-0.333,-0.111,-0.333,-0.111,0.000,0.667,0.222,-0.111,-0.6832,-1.2840
1,-83.693,10.208,14.009,20.245,-0.26,-0.27,-0.06,-0.77,-0.96,1.00,-0.65,0.000,0.000,0.000,0.222,-0.222,0.000,0.111,-0.222,0.111,0.000,-0.111,-0.111,0.000,0.000,-0.222,0.111,0.000,0.111,0.111,0.111,-0.9222,-1.1774
1,-123.850,143.984,16.260,20.721,-0.26,-0.27,-0.06,-0.77,-0.96,1.00,-0.65,-0.222,-0.111,-0.111,0.000,-0.556,0.333,0.667,-0.333,-0.111,-0.444,-0.444,0.000,-0.333,-0.444,-0.222,-0.111,-0.222,-0.444,-0.333,-0.444,-0.7355,-0.2330
1,-160.176,179.960,14.055,19.699,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,-0.111,-0.444,0.222,-0.111,-0.667,-0.333,-0.333,0.667,-0.444,-0.556,-0.778,-0.333,-0.444,-0.667,-0.556,-0.111,-0.333,-0.444,-0.556,-0.667,-0.3113,-0.5453
1,-110.778,132.625,13.926,25.692,0.12,0.41,0.52,-1.00,1.00,0.59,-0.41,-0.222,0.556,-0.222,0.222,-0.222,0.000,-0.222,0.111,0.333,-0.444,-0.222,0.000,-0.333,-0.333,-0.222,-0.333,-0.222,0.111,-0.333,-0.333,-0.8122,-0.2627
1,-118.278,141.682,16.761,22.164,-0.26,-0.12,-0.02,-0.52,-0.31,0.59,-0.41,0.000,-0.111,0.000,0.111,-0.444,0.222,0.000,0.000,-0.222,-0.222,-0.333,0.111,-0.222,-0.333,0.111,0.222,0.222,0.222,-0.111,-0.111,-0.5308,-0.4759
1,-115.996,140.528,14.389,21.427,0.40,0.46,0.60,0.21,-0.30,-0.17,0.53,-0.111,0.111,0.111,0.000,-0.333,0.000,-0.111,-0.222,0.333,-0.111,-0.222,0.333,-0.111,0.222,-0.222,0.000,0.111,-0.222,0.111,-0.222,-0.1409,-0.2925
1,87.370,0.581,7.618,17.379,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,0.111,-0.222,0.111,-0.111,-0.222,-0.111,-0.222,0.556,-0.444,-0.444,-0.444,-0.222,-0.444,-0.222,0.111,0.111,-0.111,-0.556,-0.556,-0.333,-0.2376,-0.5775
1,-89.511,107.096,7.078,18.255,-0.26,-0.27,-0.06,-0.77,-0.96,1.00,-0.65,-0.222,-0.111,-0.111,0.111,-0.556,0.111,0.667,-0.333,-0.111,-0.444,-0.444,0.000,-0.333,-0.444,-0.222,-0.111,-0.222,-0.444,-0.333,-0.333,-0.2547,-0.4313
1,-76.457,-31.124,19.514,19.387,0.53,1.00,1.00,1.00,-0.23,0.31,0.59,-0.667,-0.667,-0.778,-0.889,-0.667,-0.556,-0.667,-0.667,-0.667,-0.667,-0.556,-0.667,-0.556,-0.222,-0.778,-0.667,-0.667,1.444,-0.111,-0.667,-0.8212,-3.7132
1,-103.918,132.422,17.788,23.099,-0.37,-0.71,-0.60,-0.40,-0.29,-0.52,-0.24,0.222,0.000,-0.111,-0.222,-0.222,0.000,-0.111,-0.222,0.111,0.111,-0.111,-0.111,-0.111,-0.333,-0.222,0.333,0.111,-0.333,-0.222,0.000,-0.5324,-0.1636
1,-101.979,121.105,20.709,24.961,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,0.111,-0.222,0.333,0.222,-0.444,0.000,-0.222,0.111,-0.111,-0.222,-0.222,-0.222,-0.333,-0.222,0.111,0.111,0.111,-0.333,-0.111,-0.111,-0.4044,-0.5899
1,-115.237,-29.016,18.828,23.851,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,-0.222,-0.667,-0.333,-0.556,-0.667,-0.556,-0.556,0.778,-0.556,-0.222,-0.667,-0.556,-0.667,-0.667,-0.333,0.111,-0.333,-0.667,-0.667,-0.667,-0.9187,-1.8368
1,129.928,-139.902,12.277,19.483,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,0.000,0.000,0.000,0.000,-0.333,0.111,0.000,0.000,0.222,0.000,-0.111,0.000,0.111,0.111,0.000,0.000,-0.222,0.333,0.111,0.000,-0.1995,-0.7164
1,-165.214,178.463,13.328,18.860,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,0.000,-0.333,-0.111,-0.222,-0.333,-0.333,-0.333,0.667,-0.333,-0.556,-0.556,-0.222,-0.444,-0.444,-0.333,-0.111,-0.222,-0.333,-0.444,-0.444,-0.6849,-0.2082
1,-91.164,102.306,19.857,25.214,-0.26,-0.27,-0.06,-0.77,-0.96,1.00,-0.65,-0.556,-0.556,-0.667,-0.444,-1.000,-0.333,0.889,-0.778,-0.556,-0.889,-0.889,-0.444,-0.778,-0.889,-0.667,-0.556,-0.667,-0.889,-0.778,-0.667,-0.7951,-3.0067
1,-140.944,169.127,17.535,21.836,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,0.000,-0.333,-0.222,-0.444,-0.111,-0.444,-0.556,0.667,-0.556,-0.333,-0.556,-0.333,-0.444,-0.444,-0.556,0.111,0.333,-0.333,-0.667,-0.444,-0.9517,-0.5280
1,-67.735,145.415,13.668,16.928,0.27,-1.00,-0.33,0.06,-0.01,-1.00,0.12,0.000,-0.333,-0.333,-0.333,-0.333,-0.222,-0.222,-0.333,-0.333,0.000,-0.222,-0.222,-0.222,0.111,0.778,-0.222,-0.222,-0.333,-0.222,0.000,-0.8393,-0.4437
1,-95.148,90.542,18.942,23.364,0.40,0.46,0.60,0.21,-0.30,-0.17,0.53,-0.444,-0.444,-0.444,0.000,0.000,-0.333,-0.444,-0.222,-0.111,-0.333,0.000,-0.444,-0.333,0.111,-0.556,-0.444,-0.444,0.444,0.889,-0.333,-0.6500,-2.1045
1,-92.308,85.383,11.565,20.899,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,-0.111,-0.111,0.444,0.333,-0.222,-0.111,0.111,0.000,-0.111,-0.333,-0.333,0.000,-0.333,-0.444,-0.111,0.222,0.000,-0.444,-0.333,-0.222,0.4508,-0.7758
1,-100.990,118.488,16.279,23.711,-0.24,-0.46,-0.31,-0.85,-1.00,-0.17,-0.71,-0.444,-0.111,0.222,0.667,-0.778,-0.111,0.000,-0.333,0.444,-0.556,-0.667,-0.333,-0.667,-0.556,-0.667,-0.111,0.000,-0.778,0.111,-0.444,-0.5198,-1.3088
1,-110.669,134.665,19.702,25.130,0.53,1.00,1.00,1.00,-0.23,0.31,0.59,-0.222,-0.222,-0.556,-0.556,-0.444,-0.333,-0.444,-0.444,0.000,-0.111,-0.222,-0.444,0.000,0.222,-0.556,-0.444,-0.222,1.111,0.444,0.000,-0.8229,-1.6385
1,-90.317,58.097,12.497,16.457,0.24,-0.07,-0.01,0.66,-0.21,0.79,-0.06,-0.222,-0.444,-0.444,-0.444,-0.222,-0.333,-0.444,-0.556,-0.444,0.556,0.222,-0.333,0.111,-0.111,-0.444,-0.333,-0.111,-0.333,-0.222,0.222,-0.7619,-0.5081
1,-85.777,85.691,10.649,20.174,-0.24,-0.46,-0.31,-0.85,-1.00,-0.17,-0.71,-0.222,-0.222,0.111,0.778,-0.444,-0.111,0.111,-0.222,-0.222,-0.444,-0.444,-0.111,-0.444,-0.444,-0.222,-0.111,-0.222,-0.556,-0.444,-0.444,-0.6475,-0.5057
1,179.657,-178.621,16.341,21.879,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,-0.444,-0.778,-0.333,-0.444,-0.889,-0.778,-0.444,0.778,-0.778,-1.000,-1.000,-0.667,-0.889,-0.889,-0.778,-0.333,-0.444,-0.889,-0.556,-0.556,-0.6874,-0.7164
1,-102.284,119.775,12.140,15.319,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,-0.778,-0.667,0.889,0.222,-0.889,-0.556,-0.556,-0.222,-0.111,-0.889,-0.778,-0.667,-0.556,0.222,-0.778,-0.444,-0.556,-0.889,-0.333,-0.889,-0.0560,-0.3148
1,-85.915,53.293,14.558,19.981,0.00,-0.76,-0.75,-0.19,-0.19,1.00,-0.53,0.000,-0.222,0.222,0.222,-0.333,0.111,-0.111,0.444,-0.222,-0.333,-0.222,-0.111,-0.222,-0.333,0.111,0.000,-0.111,-0.333,-0.333,-0.333,-0.0327,-0.3198
1,-88.564,10.391,18.331,21.725,0.53,1.00,1.00,1.00,-0.23,0.31,0.59,-0.333,-0.444,-0.889,-0.889,-0.333,-0.444,-0.778,-0.778,-0.778,-0.778,-0.111,-0.556,-0.667,0.000,-0.889,-0.222,-0.222,1.333,-0.333,-0.778,-0.7472,-2.1516
1,161.418,-178.966,9.276,16.992,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,-0.111,-0.333,0.222,-0.222,-0.333,-0.222,-0.333,0.667,-0.222,-0.444,-0.333,-0.222,0.111,-0.444,-0.333,-0.111,-0.222,-0.333,-0.444,-0.333,-0.4968,-0.3272
1,-110.929,136.178,15.892,22.956,0.43,0.12,0.15,-0.30,0.22,-0.03,-0.12,0.000,0.000,0.111,0.000,-0.333,0.000,0.000,-0.111,0.333,-0.222,-0.111,0.000,-0.111,-0.111,-0.111,0.111,0.111,-0.111,0.222,-0.111,-0.5206,-2.3127
1,-111.354,134.742,20.239,24.473,0.53,1.00,1.00,1.00,-0.23,0.31,0.59,-0.778,-0.889,-0.889,-1.000,-0.333,-0.778,-0.889,-0.778,-0.778,-0.889,-0.778,-0.889,-0.667,-0.444,-0.889,-0.667,-0.778,1.444,-0.333,-0.889,-0.9310,-3.1232
1,-105.714,132.262,14.643,16.359,0.40,0.46,0.60,0.21,-0.30,-0.17,0.53,0.111,0.000,0.111,0.000,0.000,-0.222,-0.222,-0.111,-0.222,-0.222,-0.111,-0.222,-0.222,0.111,-0.333,0.222,0.000,-0.222,0.444,0.111,-0.3262,-0.6420
1,-91.753,84.372,12.294,20.923,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,-0.444,-0.111,0.667,-0.111,-0.667,0.111,-0.222,0.444,-0.222,-0.667,-0.333,-0.222,-0.333,-0.667,-0.111,0.000,-0.222,-0.667,-0.444,-0.667,0.1899,-0.7758
1,-90.332,53.805,12.316,19.573,0.45,-0.46,-0.36,-0.22,-0.32,-0.45,0.24,0.000,0.111,0.000,0.000,-0.333,0.000,0.000,-0.222,0.000,0.000,-0.222,0.111,-0.222,0.000,-0.111,0.222,0.111,-0.333,-0.111,-0.111,-0.1464,-0.2181
1,96.923,-14.367,11.931,20.475,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,-0.444,-0.667,-0.333,-0.556,-0.778,-0.667,-0.778,0.889,-0.444,-1.000,-0.889,-0.667,-0.778,-0.889,-0.778,-0.556,-0.667,-0.778,-0.889,-0.889,-0.4612,-1.0956
1,-86.610,5.583,6.669,16.927,-0.37,-0.71,-0.60,-0.40,-0.29,-0.52,-0.24,-0.111,0.222,0.222,0.000,-0.222,0.222,0.000,-0.111,-0.111,-0.222,-0.222,0.111,0.000,-0.222,-0.111,0.111,0.111,-0.222,-0.111,-0.222,0.2201,-0.4387
1,-89.170,44.647,8.096,19.143,-0.24,-0.46,-0.31,-0.85,-1.00,-0.17,-0.71,-0.444,-0.556,-0.111,0.778,-0.778,-0.222,-0.111,-0.111,0.667,-0.444,-0.667,-0.444,-0.111,0.000,-0.444,-0.222,-0.444,-0.667,0.111,-0.444,-0.7807,-0.9122
1,-96.463,88.265,9.987,19.559,0.12,0.41,0.52,-1.00,1.00,0.59,-0.41,-0.333,0.778,-0.111,-0.111,0.111,-0.111,-0.333,-0.333,-0.222,-0.556,-0.222,0.000,-0.222,-0.333,-0.111,-0.222,-0.111,-0.556,0.333,-0.333,-0.6061,-0.8651
1,-136.274,168.944,19.274,23.803,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,-0.111,-0.111,-0.111,0.111,-0.222,-0.222,-0.111,0.556,0.111,-0.444,-0.444,0.000,-0.222,-0.556,-0.333,-0.111,-0.111,-0.111,-0.333,-0.333,-0.5832,-0.7164
1,165.374,-177.473,15.568,21.448,-1.00,-1.00,-1.00,-0.38,-0.20,-1.00,-1.00,0.111,0.000,0.000,-0.222,-0.333,-0.222,-0.222,0.556,-0.333,-0.444,-0.444,0.000,-0.333,-0.444,0.000,0.111,0.000,-0.444,-0.333,-0.333,-0.3977,-1.7426
1,-95.848,143.854,8.888,19.205,0.45,-0.46,-0.36,-0.22,-0.32,-0.45,0.24,0.000,-0.222,0.222,-0.222,-0.222,0.000,-0.111,-0.111,-0.222,0.000,-0.222,-0.222,-0.222,-0.333,-0.111,0.111,0.444,-0.444,-0.333,0.111,-0.3425,-0.2900
1,-87.384,43.648,7.702,18.716,-0.24,-0.37,-0.27,-0.75,-0.08,-0.45,-0.59,0.000,0.111,0.222,0.222,0.000,0.000,-0.111,-0.111,0.111,-0.222,-0.222,0.000,-0.222,-0.111,0.000,0.111,0.222,-0.333,-0.222,-0.111,0.0342,-0.3322
1,-95.077,102.531,11.052,18.602,-0.26,-0.12,-0.02,-0.52,-0.31,0.59,-0.41,0.000,0.111,0.000,-0.111,0.111,0.333,0.111,-0.111,0.222,-0.111,-0.111,0.111,0.000,-0.111,-0.444,-0.111,0.111,0.222,-0.111,-0.111,-0.4524,-0.5825
1,-81.396,133.757,8.600,19.489,-0.24,-0.46,-0.31,-0.85,-1.00,-0.17,-0.71,-0.222,-0.222,0.111,0.778,-0.444,-0.111,0.111,-0.222,-0.222,-0.444,-0.444,-0.111,-0.444,-0.444,-0.222,-0.111,-0.222,-0.556,-0.444,-0.444,-0.1478,-1.0460
1,-85.274,2.412,5.560,17.246,-0.24,-0.46,-0.31,-0.85,-1.00,-0.17,-0.71,-0.222,-0.222,0.000,0.556,-0.444,0.000,0.222,-0.111,-0.222,-0.333,-0.333,0.000,-0.333,-0.444,-0.222,0.222,-0.222,-0.444,-0.333,-0.333,0.2380,-2.2705
1,-69.428,-38.308,13.016,19.875,0.00,-0.76,-0.75,-0.19,-0.19,1.00,-0.53,0.556,-0.333,0.111,-0.444,0.000,-0.333,-0.333,-0.222,-0.222,-0.444,-0.444,-0.333,-0.333,-0.333,-0.222,0.111,-0.111,-0.444,0.333,-0.222,-0.9129,-0.6123
